frequencia_hz,fft_entrada,fft_iir,fft_fir_ret,fft_fir_hann
103.515625000000,0.000488720091,0.000008226804,0.000600697946,0.000629371288
105.468750000000,0.000496036954,0.000008436917,0.000606316713,0.000635776788
107.421875000000,0.000503706041,0.000008654065,0.000612245211,0.000642519655
109.375000000000,0.000511749266,0.000008878689,0.000618504010,0.000649621994
111.328125000000,0.000520190494,0.000009111274,0.000625115495,0.000657107878
113.281250000000,0.000529055765,0.000009352347,0.000632104065,0.000665003560
115.234375000000,0.000538373537,0.000009602489,0.000639496363,0.000673337732
117.187500000000,0.000548174975,0.000009862334,0.000647321546,0.000682141801
119.140625000000,0.000558494276,0.000010132583,0.000655611579,0.000691450226
121.093750000000,0.000569369045,0.000010414006,0.000664401589,0.000701300885
123.046875000000,0.000580840725,0.000010707453,0.000673730259,0.000711735514
125.000000000000,0.000592955095,0.000011013866,0.000683640291,0.000722800203
126.953125000000,0.000605762854,0.000011334289,0.000694178945,0.000734545980
128.906250000000,0.000619320290,0.000011669881,0.000705398661,0.000747029486
130.859375000000,0.000633690073,0.000012021936,0.000717357787,0.000760313765
132.812500000000,0.000648942182,0.000012391899,0.000730121441,0.000774469195
134.765625000000,0.000665154995,0.000012781392,0.000743762522,0.000789574580
136.718750000000,0.000682416589,0.000013192236,0.000758362904,0.000805718454
138.671875000000,0.000700826279,0.000013626489,0.000774014871,0.000823000623
140.625000000000,0.000720496472,0.000014086480,0.000790822821,0.000841534019
142.578125000000,0.000741554886,0.000014574858,0.000808905327,0.000861446927
144.531250000000,0.000764147250,0.000015094648,0.000828397632,0.000882885689
146.484375000000,0.000788440588,0.000015649318,0.000849454685,0.000906017997
148.437500000000,0.000814627253,0.000016242866,0.000872254876,0.000931036928
150.390625000000,0.000842929909,0.000016879919,0.000897004644,0.000958165942
152.343750000000,0.000873607747,0.000017565868,0.000923944223,0.000987665104
154.296875000000,0.000906964283,0.000018307028,0.000953354864,0.001019838903
156.250000000000,0.000943357258,0.000019110846,0.000985567982,0.001055046162
158.203125000000,0.000983211302,0.000019986164,0.001020976880,0.001093712732
160.156250000000,0.001027034328,0.000020943561,0.001060051910,0.001136347913
162.109375000000,0.001075438998,0.000021995802,0.001103360329,0.001183565959
164.062500000000,0.001129171186,0.000023158434,0.001151592631,0.001236114594
166.015625000000,0.001189148258,0.000024450579,0.001205597952,0.001294913360
167.968750000000,0.001256511352,0.000025896034,0.001266432435,0.001361105993
169.921875000000,0.001332698033,0.000027524779,0.001335426440,0.001436133211
171.875000000000,0.001419545217,0.000029375131,0.001414279744,0.001521835826
173.828125000000,0.001519438184,0.000031496854,0.001505199389,0.001620604026
175.781250000000,0.001635531691,0.000033955772,0.001611104213,0.001735598890
177.734375000000,0.001772087458,0.000036840818,0.001735937039,0.001871090493
179.687500000000,0.001935006364,0.000040275139,0.001885156969,0.002032991070
181.640625000000,0.002132700340,0.000044434302,0.002066545909,0.002229728492
183.593750000000,0.002377587037,0.000049577493,0.002291591183,0.002473743667
185.546875000000,0.002688796397,0.000056104017,0.002577989191,0.002784202037
187.500000000000,0.003097414628,0.000064662769,0.002954496237,0.003192247110
189.453125000000,0.003657554819,0.000076383334,0.003471169172,0.003752091248
191.406250000000,0.004472523846,0.000093422235,0.004223570557,0.004567230269
193.359375000000,0.005767166176,0.000120473126,0.005419688805,0.005862919090
195.312500000000,0.008141067183,0.000170052495,0.007614158700,0.008239836498
197.265625000000,0.013906913513,0.000290438361,0.012946284108,0.014014884663
199.218750000000,0.048504259002,0.001012689408,0.044948401492,0.048673981290
201.171875000000,0.032224368541,0.000672527253,0.029729391664,0.032203069786
203.125000000000,0.012042761002,0.000251212419,0.011062240039,0.011985972741
205.078125000000,0.007385799774,0.000153981131,0.006755834000,0.007321808961
207.031250000000,0.005316275886,0.000110765114,0.004842873924,0.005249790912
208.984375000000,0.004146727353,0.000086338122,0.003762407140,0.004079380533
210.937500000000,0.003395022225,0.000070635558,0.003068446727,0.003327566486
212.890625000000,0.002871229768,0.000059692616,0.002585300487,0.002804071191
214.843750000000,0.002485382824,0.000051631266,0.002229745475,0.002418762824
216.796875000000,0.002189359453,0.000045447010,0.001957266809,0.002123431045
218.750000000000,0.001955088546,0.000040553918,0.001741897219,0.001889952895
220.703125000000,0.001765091884,0.000036587192,0.001567468180,0.001700817617
222.656250000000,0.001607918243,0.000033307850,0.001423386318,0.001544552437
224.609375000000,0.001475751721,0.000030552798,0.001302421050,0.001413326543
226.562500000000,0.001363075227,0.000028206932,0.001199468271,0.001301612128
228.515625000000,0.001265883216,0.000026186702,0.001110822109,0.001205395702
230.468750000000,0.001181197219,0.000024429996,0.001033726780,0.001121692729
